ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774126243577,1774126243641,btc-updown-15m-1774125900,Up,trade,0.33,2.63,,0.32,0.33,2026-03-21 20:50:43.577
1774126243600,1774126243675,btc-updown-15m-1774125900,Up,trade,0.32,30.0,,0.32,0.33,2026-03-21 20:50:43.600
1774126243812,1774126243881,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:50:43.812
1774126243827,1774126243910,btc-updown-15m-1774125900,Up,trade,0.32,9.0,,0.32,0.33,2026-03-21 20:50:43.827
1774126243832,1774126243896,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:50:43.832
1774126243872,1774126243936,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:50:43.872
1774126243877,1774126243941,btc-updown-15m-1774125900,Up,trade,0.33,5.454544,,0.32,0.33,2026-03-21 20:50:43.877
1774126244488,1774126244623,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:50:44.488
1774126244631,1774126244755,btc-updown-15m-1774125900,Up,book,,,,0.32,0.34,2026-03-21 20:50:44.631
1774126244639,1774126244771,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:50:44.639
1774126244649,1774126244780,btc-updown-15m-1774125900,Up,book,,,,0.33,0.38,2026-03-21 20:50:44.649
1774126244666,1774126244759,btc-updown-15m-1774125900,Up,trade,0.34,25.0,,0.32,0.34,2026-03-21 20:50:44.666
1774126244695,1774126244780,btc-updown-15m-1774125900,Up,trade,0.35,82.41,,0.32,0.35,2026-03-21 20:50:44.695
1774126244735,1774126244802,btc-updown-15m-1774125900,Up,book,,,,0.37,0.38,2026-03-21 20:50:44.735
1774126244768,1774126244832,btc-updown-15m-1774125900,Up,trade,0.38,15.0,,0.37,0.38,2026-03-21 20:50:44.768
1774126244805,1774126244873,btc-updown-15m-1774125900,Up,book,,,,0.37,0.38,2026-03-21 20:50:44.805
1774126244837,1774126244907,btc-updown-15m-1774125900,Up,trade,0.38,15.0,,0.37,0.38,2026-03-21 20:50:44.837
1774126244869,1774126244936,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:50:44.869
1774126244886,1774126244952,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:50:44.886
1774126244894,1774126244958,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:50:44.894
1774126244899,1774126244964,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:50:44.899
1774126244902,1774126244968,btc-updown-15m-1774125900,Up,trade,0.39,15.0,,0.37,0.39,2026-03-21 20:50:44.902
1774126244924,1774126244992,btc-updown-15m-1774125900,Up,book,,,,0.38,0.4,2026-03-21 20:50:44.924
1774126244925,1774126244989,btc-updown-15m-1774125900,Up,trade,0.39,30.0,,0.37,0.39,2026-03-21 20:50:44.925
1774126244934,1774126245003,btc-updown-15m-1774125900,Up,trade,0.39,30.0,,0.38,0.4,2026-03-21 20:50:44.934
1774126244956,1774126245026,btc-updown-15m-1774125900,Up,trade,0.4,16.164,,0.38,0.4,2026-03-21 20:50:44.956
1774126245106,1774126245175,btc-updown-15m-1774125900,Up,book,,,,0.38,0.39,2026-03-21 20:50:45.106
1774126245162,1774126245228,btc-updown-15m-1774125900,Up,trade,0.39,4.076922,,0.38,0.39,2026-03-21 20:50:45.162
1774126245167,1774126245238,btc-updown-15m-1774125900,Up,book,,,,0.38,0.4,2026-03-21 20:50:45.167
1774126245187,1774126245252,btc-updown-15m-1774125900,Up,book,,,,0.38,0.4,2026-03-21 20:50:45.187
1774126245202,1774126245267,btc-updown-15m-1774125900,Up,trade,0.4,41.0,,0.38,0.4,2026-03-21 20:50:45.202
1774126245203,1774126245267,btc-updown-15m-1774125900,Up,trade,0.4,47.523,,0.38,0.4,2026-03-21 20:50:45.203
1774126245405,1774126245503,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.405
1774126245663,1774126245730,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.663
1774126245695,1774126245759,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.695
1774126245824,1774126245890,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.824
1774126245841,1774126245908,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.841
1774126245845,1774126245925,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.845
1774126245856,1774126245925,btc-updown-15m-1774125900,Up,trade,0.39,0.01,,0.39,0.4,2026-03-21 20:50:45.856
1774126245870,1774126245937,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:45.870
1774126245882,1774126245945,btc-updown-15m-1774125900,Up,trade,0.39,2.19,,0.39,0.4,2026-03-21 20:50:45.882
1774126245907,1774126245971,btc-updown-15m-1774125900,Up,trade,0.39,6.0,,0.39,0.4,2026-03-21 20:50:45.907
1774126246108,1774126246173,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.108
1774126246131,1774126246195,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.131
1774126246140,1774126246211,btc-updown-15m-1774125900,Up,trade,0.4,5.0,,0.39,0.4,2026-03-21 20:50:46.140
1774126246342,1774126246406,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.342
1774126246375,1774126246440,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.375
1774126246398,1774126246462,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.398
1774126246434,1774126246497,btc-updown-15m-1774125900,Up,trade,0.39,1.44,,0.39,0.4,2026-03-21 20:50:46.434
1774126246456,1774126246521,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.456
1774126246470,1774126246534,btc-updown-15m-1774125900,Up,trade,0.39,9.54,,0.39,0.4,2026-03-21 20:50:46.470
1774126246622,1774126246687,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.622
1774126246651,1774126246715,btc-updown-15m-1774125900,Up,trade,0.39,0.74,,0.39,0.4,2026-03-21 20:50:46.651
1774126246790,1774126246855,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:46.790
1774126247414,1774126247479,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:47.414
1774126247450,1774126247513,btc-updown-15m-1774125900,Up,trade,0.4,4.2,,0.39,0.4,2026-03-21 20:50:47.450
1774126247540,1774126247608,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:47.540
1774126248054,1774126248119,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:48.054
1774126248111,1774126248177,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:48.111
1774126248141,1774126248205,btc-updown-15m-1774125900,Up,trade,0.39,6.0,,0.39,0.4,2026-03-21 20:50:48.141
1774126248527,1774126248592,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:48.527
1774126248558,1774126248622,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:48.558
1774126248559,1774126248624,btc-updown-15m-1774125900,Up,trade,0.4,5.85,,0.39,0.4,2026-03-21 20:50:48.559
1774126248589,1774126248654,btc-updown-15m-1774125900,Up,trade,0.39,6.4,,0.39,0.4,2026-03-21 20:50:48.589
1774126248626,1774126248690,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:48.626
1774126249261,1774126249326,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:49.261
1774126249698,1774126249763,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:49.698
1774126249740,1774126249804,btc-updown-15m-1774125900,Up,trade,0.4,5.91,,0.39,0.4,2026-03-21 20:50:49.740
1774126249852,1774126249916,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:49.852
1774126249886,1774126249949,btc-updown-15m-1774125900,Up,trade,0.4,7.5,,0.39,0.4,2026-03-21 20:50:49.886
1774126250252,1774126250317,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:50.252
1774126250287,1774126250359,btc-updown-15m-1774125900,Up,trade,0.4,5.85,,0.39,0.4,2026-03-21 20:50:50.287
1774126251115,1774126251182,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:51.115
1774126251150,1774126251215,btc-updown-15m-1774125900,Up,trade,0.4,5.91,,0.39,0.4,2026-03-21 20:50:51.150
1774126251307,1774126251374,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:51.307
1774126252148,1774126252227,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:52.148
1774126252189,1774126252253,btc-updown-15m-1774125900,Up,trade,0.4,85.0,,0.39,0.4,2026-03-21 20:50:52.189
1774126252755,1774126252820,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:52.755
1774126253416,1774126253484,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:53.416
1774126253453,1774126253520,btc-updown-15m-1774125900,Up,trade,0.4,12.5,,0.39,0.4,2026-03-21 20:50:53.453
1774126253619,1774126253684,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:53.619
1774126253623,1774126253687,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:53.623
1774126253648,1774126253711,btc-updown-15m-1774125900,Up,trade,0.39,2.19,,0.39,0.4,2026-03-21 20:50:53.648
1774126253654,1774126253717,btc-updown-15m-1774125900,Up,trade,0.39,0.01,,0.39,0.4,2026-03-21 20:50:53.654
1774126254413,1774126254478,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:54.413
1774126254555,1774126254625,btc-updown-15m-1774125900,Up,book,,,,0.39,0.41,2026-03-21 20:50:54.555
1774126254605,1774126254669,btc-updown-15m-1774125900,Up,trade,0.41,83.72512,,0.39,0.41,2026-03-21 20:50:54.605
1774126256488,1774126256552,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:56.488
1774126256491,1774126256555,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:56.491
1774126256515,1774126256580,btc-updown-15m-1774125900,Up,trade,0.39,2.28,,0.39,0.4,2026-03-21 20:50:56.515
1774126256520,1774126256584,btc-updown-15m-1774125900,Up,trade,0.39,0.01,,0.39,0.4,2026-03-21 20:50:56.520
1774126256536,1774126256600,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:56.536
1774126256566,1774126256629,btc-updown-15m-1774125900,Up,trade,0.39,1.46,,0.39,0.4,2026-03-21 20:50:56.566
1774126257310,1774126257374,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:57.310
1774126257355,1774126257419,btc-updown-15m-1774125900,Up,trade,0.39,37.23,,0.39,0.4,2026-03-21 20:50:57.355
1774126257490,1774126257554,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:57.490
1774126257565,1774126257629,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:57.565
1774126257642,1774126257706,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:50:57.642
1774126257674,1774126257737,btc-updown-15m-1774125900,Up,trade,0.4,4.2,,0.39,0.4,2026-03-21 20:50:57.674
1774126257882,1774126257945,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:50:57.882
1774126258277,1774126258341,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:50:58.277
1774126258689,1774126258755,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:50:58.689
1774126258703,1774126258766,btc-updown-15m-1774125900,Up,trade,0.41,19.37,,0.4,0.41,2026-03-21 20:50:58.703
1774126260701,1774126260830,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:00.701
1774126260881,1774126260946,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:00.881
1774126261381,1774126261446,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:01.381
1774126263896,1774126263971,btc-updown-15m-1774125900,Up,book,,,,0.4,0.42,2026-03-21 20:51:03.896
1774126263959,1774126264045,btc-updown-15m-1774125900,Up,trade,0.41,77.058808,,0.4,0.42,2026-03-21 20:51:03.959
1774126265577,1774126265643,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:05.577
1774126265590,1774126265657,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:05.590
1774126265605,1774126265670,btc-updown-15m-1774125900,Up,trade,0.4,0.01,,0.4,0.41,2026-03-21 20:51:05.605
1774126265622,1774126265686,btc-updown-15m-1774125900,Up,trade,0.4,0.19,,0.4,0.41,2026-03-21 20:51:05.622
1774126266276,1774126266341,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:06.276
1774126267657,1774126267721,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:07.657
1774126267674,1774126267738,btc-updown-15m-1774125900,Up,trade,0.41,4.19512,,0.4,0.41,2026-03-21 20:51:07.674
1774126267817,1774126267882,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:07.817
1774126271532,1774126271596,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:11.532
1774126271560,1774126271624,btc-updown-15m-1774125900,Up,trade,0.41,8.097559,,0.4,0.41,2026-03-21 20:51:11.560
1774126271689,1774126271757,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:11.689
1774126271717,1774126271780,btc-updown-15m-1774125900,Up,trade,0.41,2.439023,,0.4,0.41,2026-03-21 20:51:11.717
1774126272248,1774126272313,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:12.248
1774126272376,1774126272442,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:12.376
1774126272405,1774126272469,btc-updown-15m-1774125900,Up,trade,0.4,29.67,,0.4,0.41,2026-03-21 20:51:12.405
1774126272953,1774126273019,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:12.953
1774126272980,1774126273044,btc-updown-15m-1774125900,Up,trade,0.41,2.439023,,0.4,0.41,2026-03-21 20:51:12.980
1774126273548,1774126273612,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:13.548
1774126275412,1774126275477,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:15.412
1774126276536,1774126276604,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:16.536
1774126279020,1774126279091,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:19.020
1774126279053,1774126279118,btc-updown-15m-1774125900,Up,trade,0.4,0.6,,0.4,0.41,2026-03-21 20:51:19.053
1774126279412,1774126279477,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:19.412
1774126279428,1774126279492,btc-updown-15m-1774125900,Up,trade,0.41,9.9,,0.4,0.41,2026-03-21 20:51:19.428
1774126279817,1774126279882,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:19.817
1774126279822,1774126279891,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:19.822
1774126279832,1774126279897,btc-updown-15m-1774125900,Up,trade,0.4,5.0,,0.4,0.41,2026-03-21 20:51:19.832
1774126280810,1774126280874,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:20.810
1774126280821,1774126280885,btc-updown-15m-1774125900,Up,trade,0.4,6.0,,0.4,0.41,2026-03-21 20:51:20.821
1774126281085,1774126281158,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:21.085
1774126284691,1774126284756,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:24.691
1774126284724,1774126284789,btc-updown-15m-1774125900,Up,trade,0.41,24.0,,0.4,0.41,2026-03-21 20:51:24.724
1774126284905,1774126284969,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:24.905
1774126284911,1774126284975,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:24.911
1774126284938,1774126285003,btc-updown-15m-1774125900,Up,trade,0.4,27.0,,0.4,0.41,2026-03-21 20:51:24.938
1774126285608,1774126285672,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:25.608
1774126285621,1774126285685,btc-updown-15m-1774125900,Up,trade,0.41,5.0,,0.4,0.41,2026-03-21 20:51:25.621
1774126286944,1774126287008,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:26.944
1774126286959,1774126287023,btc-updown-15m-1774125900,Up,trade,0.4,29.67,,0.4,0.41,2026-03-21 20:51:26.959
1774126287031,1774126287095,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:27.031
1774126287037,1774126287104,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:27.037
1774126287069,1774126287135,btc-updown-15m-1774125900,Up,trade,0.4,27.0,,0.4,0.41,2026-03-21 20:51:27.069
1774126287661,1774126287728,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:27.661
1774126287692,1774126287756,btc-updown-15m-1774125900,Up,trade,0.41,48.780486,,0.4,0.41,2026-03-21 20:51:27.692
1774126287741,1774126287806,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:27.741
1774126287768,1774126287832,btc-updown-15m-1774125900,Up,trade,0.4,5.4,,0.4,0.41,2026-03-21 20:51:27.768
1774126288215,1774126288280,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:28.215
1774126288257,1774126288320,btc-updown-15m-1774125900,Up,trade,0.4,5.4,,0.4,0.41,2026-03-21 20:51:28.257
1774126289450,1774126289514,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:29.450
1774126289769,1774126289832,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:29.769
1774126290435,1774126290542,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:30.435
1774126290951,1774126291021,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:30.951
1774126291725,1774126291790,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:31.725
1774126291756,1774126291820,btc-updown-15m-1774125900,Up,trade,0.4,5.4,,0.4,0.41,2026-03-21 20:51:31.756
1774126292317,1774126292381,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:32.317
1774126292349,1774126292421,btc-updown-15m-1774125900,Up,trade,0.4,5.39,,0.4,0.41,2026-03-21 20:51:32.349
1774126292841,1774126292905,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:32.841
1774126293591,1774126293655,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:33.591
1774126293598,1774126293662,btc-updown-15m-1774125900,Up,book,,,,0.4,0.41,2026-03-21 20:51:33.598
1774126293601,1774126293665,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:51:33.601
1774126293605,1774126293669,btc-updown-15m-1774125900,Up,book,,,,0.39,0.4,2026-03-21 20:51:33.605
1774126293620,1774126293685,btc-updown-15m-1774125900,Up,trade,0.4,27.0,,0.39,0.4,2026-03-21 20:51:33.620
1774126293633,1774126293697,btc-updown-15m-1774125900,Up,trade,0.39,27.0,,0.39,0.4,2026-03-21 20:51:33.633
1774126293641,1774126293707,btc-updown-15m-1774125900,Up,book,,,,0.38,0.39,2026-03-21 20:51:33.641
1774126293672,1774126293736,btc-updown-15m-1774125900,Up,trade,0.39,2.17,,0.38,0.39,2026-03-21 20:51:33.672
1774126294394,1774126294457,btc-updown-15m-1774125900,Up,book,,,,0.38,0.39,2026-03-21 20:51:34.394
1774126294407,1774126294477,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:51:34.407
1774126294423,1774126294492,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:51:34.423
1774126294438,1774126294503,btc-updown-15m-1774125900,Up,book,,,,0.37,0.39,2026-03-21 20:51:34.438
1774126294443,1774126294508,btc-updown-15m-1774125900,Up,book,,,,0.33,0.39,2026-03-21 20:51:34.443
1774126294456,1774126294524,btc-updown-15m-1774125900,Up,book,,,,0.33,0.39,2026-03-21 20:51:34.456
1774126294459,1774126294527,btc-updown-15m-1774125900,Up,book,,,,0.33,0.39,2026-03-21 20:51:34.459
1774126294467,1774126294534,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:51:34.467
1774126294469,1774126294536,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:51:34.469
1774126294473,1774126294538,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:51:34.473
1774126294485,1774126294549,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:51:34.485
1774126294502,1774126294566,btc-updown-15m-1774125900,Up,trade,0.32,30.27,,0.32,0.35,2026-03-21 20:51:34.502
1774126294510,1774126294575,btc-updown-15m-1774125900,Up,trade,0.32,27.0,,0.32,0.35,2026-03-21 20:51:34.510
1774126294511,1774126294575,btc-updown-15m-1774125900,Up,trade,0.32,27.0,,0.32,0.35,2026-03-21 20:51:34.511
1774126294511,1774126294575,btc-updown-15m-1774125900,Up,book,,,,0.32,0.35,2026-03-21 20:51:34.511
1774126294537,1774126294604,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:51:34.537
1774126294546,1774126294610,btc-updown-15m-1774125900,Up,book,,,,0.32,0.33,2026-03-21 20:51:34.546
1774126294550,1774126294615,btc-updown-15m-1774125900,Up,book,,,,0.32,0.34,2026-03-21 20:51:34.550
1774126294563,1774126294631,btc-updown-15m-1774125900,Up,book,,,,0.31,0.34,2026-03-21 20:51:34.563
1774126294570,1774126294638,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.570
1774126294583,1774126294648,btc-updown-15m-1774125900,Up,trade,0.33,25.0,,0.31,0.32,2026-03-21 20:51:34.583
1774126294593,1774126294657,btc-updown-15m-1774125900,Up,trade,0.33,6.0,,0.31,0.32,2026-03-21 20:51:34.593
1774126294608,1774126294679,btc-updown-15m-1774125900,Up,trade,0.32,27.0,,0.31,0.32,2026-03-21 20:51:34.608
1774126294667,1774126294768,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.667
1774126294697,1774126294760,btc-updown-15m-1774125900,Up,trade,0.32,5.0,,0.31,0.32,2026-03-21 20:51:34.697
1774126294804,1774126294871,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.804
1774126294811,1774126294878,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.811
1774126294822,1774126294886,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.822
1774126294827,1774126294891,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.827
1774126294835,1774126294898,btc-updown-15m-1774125900,Up,trade,0.32,26.5625,,0.31,0.32,2026-03-21 20:51:34.835
1774126294836,1774126294900,btc-updown-15m-1774125900,Up,trade,0.32,13.28125,,0.31,0.32,2026-03-21 20:51:34.836
1774126294843,1774126294912,btc-updown-15m-1774125900,Up,trade,0.32,26.5625,,0.31,0.32,2026-03-21 20:51:34.843
1774126294846,1774126294911,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.846
1774126294852,1774126294917,btc-updown-15m-1774125900,Up,book,,,,0.31,0.32,2026-03-21 20:51:34.852
1774126294856,1774126294919,btc-updown-15m-1774125900,Up,trade,0.32,13.28125,,0.31,0.32,2026-03-21 20:51:34.856
